index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
235,58:3,64,0.015029959066205828,-0.5000000000000004,0.86589497072709,0.6666666666666666,0.3448275862068966,0.0
236,59:0,59,0.03393361616294407,0.49999999999999933,0.8653603351749529,0.8333333333333334,0.3103448275862069,0.0
237,59:1,54,0.0,1.0,0.0,1.0,0.3103448275862069,0.0
238,59:2,60,0.0,1.0,0.0,1.0,0.3448275862068966,0.0
239,59:3,65,0.015029959066205837,0.49999999999999933,0.8658949707270905,0.8333333333333334,0.3448275862068966,0.0
240,60:0,60,0.0,1.0,0.0,0.0,0.3448275862068966,0.0
241,60:1,61,-0.01502995906620583,0.5000000000000001,-0.8658949707270901,0.16666666666666666,0.3448275862068966,0.0
242,60:2,67,0.012753679861280585,0.5000000000000001,-0.8659314890047572,0.16666666666666666,0.3793103448275862,0.0
243,60:3,66,0.0,1.0,0.0,0.0,0.3793103448275862,0.0
244,61:0,61,-0.01502995906620583,0.5000000000000001,-0.8658949707270901,0.16666666666666666,0.3448275862068966,0.0
245,61:1,62,-0.015029959066205831,-0.4999999999999998,-0.8658949707270902,0.3333333333333333,0.3448275862068966,0.0
246,61:2,68,0.012753679861280587,-0.4999999999999998,-0.8659314890047574,0.3333333333333333,0.3793103448275862,0.0
247,61:3,67,0.012753679861280585,0.5000000000000001,-0.8659314890047572,0.16666666666666666,0.3793103448275862,0.0
248,62:0,62,-0.015029959066205831,-0.4999999999999998,-0.8658949707270902,0.3333333333333333,0.3448275862068966,0.0
249,62:1,63,-2.125386989955577e-18,-1.0,-1.2244623537194398e-16,0.5,0.3448275862068966,0.0
250,62:2,69,1.8034982751331594e-18,-1.0,-1.2245139942275127e-16,0.5,0.3793103448275862,0.0
251,62:3,68,0.012753679861280587,-0.4999999999999998,-0.8659314890047574,0.3333333333333333,0.3793103448275862,0.0
252,63:0,63,-2.125386989955577e-18,-1.0,-1.2244623537194398e-16,0.5,0.3448275862068966,0.0
253,63:1,64,0.015029959066205828,-0.5000000000000004,0.86589497072709,0.6666666666666666,0.3448275862068966,0.0
